"","kBET.expected","kBET.observed","kBET.signif"
"1",0.028,0.887,0
"2",0.0253333333333333,0.866,0
"3",0.026,0.873,0
"4",0.0256666666666667,0.868,0
"5",0.0276666666666667,0.863,0
"6",0.0253333333333333,0.869,0
"7",0.028,0.872,0
"8",0.026,0.878,0
"9",0.029,0.877,0
"10",0.0286666666666667,0.89,0
"11",0.027,0.877,0
"12",0.0316666666666667,0.873,0
"13",0.0273333333333333,0.866,0
"14",0.028,0.875,0
"15",0.03,0.865,0
"16",0.0253333333333333,0.882,0
"17",0.0246666666666667,0.869,0
"18",0.0256666666666667,0.866,0
"19",0.025,0.877,0
"20",0.0273333333333333,0.878,0
"21",0.027,0.873,0
"22",0.025,0.869,0
"23",0.0233333333333333,0.877,0
"24",0.0236666666666667,0.874,0
"25",0.0233333333333333,0.876,0
"26",0.0223333333333333,0.872,0
"27",0.0256666666666667,0.875,0
"28",0.0263333333333333,0.872,0
"29",0.0283333333333333,0.892,0
"30",0.03,0.881,0
"31",0.0263333333333333,0.894,0
"32",0.029,0.883,0
"33",0.0256666666666667,0.875,0
"34",0.0266666666666667,0.881,0
"35",0.0253333333333333,0.874,0
"36",0.0313333333333333,0.894,0
"37",0.0306666666666667,0.884,0
"38",0.0253333333333333,0.885,0
"39",0.031,0.862,0
"40",0.0273333333333333,0.858,0
"41",0.0263333333333333,0.871,0
"42",0.0276666666666667,0.884,0
"43",0.026,0.865,0
"44",0.0233333333333333,0.881,0
"45",0.0313333333333333,0.875,0
"46",0.0293333333333333,0.877,0
"47",0.023,0.867,0
"48",0.029,0.88,0
"49",0.025,0.881,0
"50",0.0243333333333333,0.89,0
