"","tested","kBET.pvalue.test","kBET.pvalue.null"
"1",1,0,0.765255603063239
"2",1,6.19122719647258e-07,0.616829957682346
"3",1,0,0.727618357417211
"4",1,0,0.395532983925141
"5",1,0,0.764323402675744
"6",1,0,0.666343331543041
"7",1,0,0.536238599399296
"8",1,1.11022302462516e-16,0.711810790488799
"9",1,0.000109572026481652,0.423618784876975
"10",1,4.44089209850063e-15,0.559823947420138
"11",1,3.33066907387547e-16,0.328219794035061
"12",1,0,0.586008690141945
"13",1,0,0.679635001570861
"14",1,0,0.581427354406355
"15",1,0,0.611053783075028
"16",1,0,0.581345741930428
"17",1,9.596797390099e-08,0.684419435075453
"18",1,0,0.607671338618072
"19",1,0,0.628722867757907
"20",1,6.31172891729648e-12,0.742850475825147
"21",1,2.75989231468543e-11,0.555501881197939
"22",1,3.70817039396787e-06,0.481618235204213
"23",1,0.00291323285332357,0.58917029206293
"24",1,2.20061746603051e-11,0.765900880672074
"25",1,0,0.414266435337314
"26",1,0,0.711698002573961
"27",1,0,0.633420263696189
"28",1,0,0.783860938468696
"29",1,0,0.774263956773326
"30",1,0,0.641528254988807
"31",1,0.599560588111712,0.541756751347442
"32",1,0.415684366410704,0.576643969048612
"33",1,0,0.800490423136128
"34",1,0,0.942523936761556
"35",1,0.0189323010861762,0.815062416976689
"36",1,0,0.677753785637102
"37",1,0,0.546373076128341
"38",1,0,0.556252382451117
"39",1,4.65759075103378e-05,0.296409284780421
"40",1,3.15303338993544e-14,0.832581703604925
"41",1,3.02535774210355e-12,0.576871073610657
"42",1,0,0.677649424715892
"43",1,4.44089209850063e-15,0.631503647651732
"44",1,0,0.762006230370507
"45",1,1.92486876438025e-08,0.535780925464697
"46",1,4.03416761995956e-07,0.441069297945777
"47",1,2.99760216648792e-15,0.59788308114601
"48",1,4.44089209850063e-16,0.445377006649286
"49",1,0.0101278643699615,0.528775795358124
"50",1,0,0.601746763610713
"51",1,0,0.757653332677382
"52",1,0,0.624222375254268
"53",1,0.408417013915884,0.279114112411408
"54",1,0,0.821296518161229
"55",1,0,0.743721425552852
"56",1,1.97876605514402e-05,0.537280369515367
"57",1,6.94777568810423e-13,0.661867053100494
"58",1,8.44646574904573e-12,0.434234329277847
"59",1,0,0.546307762747579
"60",1,1.63402624764331e-12,0.743458193579609
"61",1,0,0.81239119699257
"62",1,8.17135248354361e-12,0.74839464482875
"63",1,1.25121825012009e-07,0.778335507605258
"64",1,0.239530135903982,0.65891329973771
"65",1,0,0.615564640370709
"66",1,0.0458010074896819,0.591839724545814
"67",1,0,0.8439729549497
"68",1,0,0.852203260233055
"69",1,1.11022302462516e-16,0.437417642977449
"70",1,3.37190830812517e-10,0.341654979010097
"71",1,6.88817574534539e-07,0.849846675087329
"72",1,0,0.644155362874173
"73",1,1.55975341997738e-06,0.615568807162588
"74",1,0.000581053448869162,0.570925246128227
"75",1,2.96168323199453e-09,0.881583854018755
"76",1,0,0.869130402807548
"77",1,0,0.523686915410681
"78",1,0,0.795320153443829
"79",1,0,0.695966022691741
"80",1,0,0.435399249048489
"81",1,0.0228500793801226,0.637591695322964
"82",1,0,0.693776696414365
"83",1,0,0.726565267201855
"84",1,0.00438802609209876,0.981046708947611
"85",1,0.0422068773179312,0.848300692365817
"86",1,0,0.72396711470857
"87",1,0,0.628634513092549
"88",1,0.00871604068829746,0.459058855080226
"89",1,0,0.421626444316851
"90",1,0,0.737255129600295
"91",1,5.65206770275495e-11,0.820789184520728
"92",1,6.00000332579009e-05,0.58089522885308
"93",1,0.0581843418779406,0.624057433447841
"94",1,2.28261853862932e-13,0.69800651610041
"95",1,4.34975804264326e-08,0.573387068302834
"96",1,1.09690034832965e-13,0.628344410690402
"97",1,0.789792693980457,0.715496645386326
"98",1,0.033722436672756,0.378123362705882
"99",1,1.09627718014593e-09,0.567862426124464
"100",1,0,0.443768246899787
"101",1,0,0.692934499433961
"102",1,7.72472008581104e-09,0.334142785581976
"103",1,0,0.576255218137705
"104",1,0,0.496200304757191
"105",1,0.0273162252379303,0.705728239439208
"106",1,0,0.813985203131651
"107",1,0,0.828304207870354
"108",1,0.00010237574576677,0.558587143231407
"109",1,1.10508602269022e-10,0.55010966289895
"110",1,0,0.479092888086924
"111",1,0.000282415809224612,0.65176324554075
"112",1,0.0353395799868732,0.778718765533514
"113",1,0,0.839427586993522
"114",1,0.14589722509457,0.578613399693968
"115",1,0,0.6948387417895
"116",1,0,0.710697228388941
"117",1,2.64677169070637e-13,0.787516718638299
"118",1,1.06965214463628e-10,0.48993329579786
"119",1,1.66533453693773e-15,0.548197757063087
"120",1,9.22403309985276e-05,0.546008835842481
"121",1,0,0.959682206790637
"122",1,3.16230153174502e-10,0.733318231472177
"123",1,0.00431450680115364,0.606712147611456
"124",1,1.08988695846080e-09,0.625267993688089
"125",1,0.000519530091357079,0.649208727952487
"126",1,1.57514001841719e-11,0.802808469583782
"127",1,0,0.684679261186075
"128",1,0,0.633635777958604
"129",1,0,0.499603665291994
"130",1,0,0.463430909510774
"131",1,0.0233916743465782,0.593381430346249
"132",1,0,0.777517941864181
"133",1,0,0.768396237561465
"134",1,0,0.677935383006528
"135",1,2.14624096273042e-10,0.554952195542719
"136",1,0,0.306916793930577
"137",1,0.199185729710347,0.642944369876115
"138",1,0,0.816601458055481
"139",1,1.06581410364015e-14,0.66608680007615
"140",1,0,0.609032591381854
"141",1,0,0.53421801104189
"142",1,0,0.793214135347727
"143",1,0,0.399758509265221
"144",1,0,0.732867209283665
"145",1,8.01910760017677e-11,0.35468119782412
"146",1,1.96509475358653e-14,0.752979772303548
"147",1,0,0.624217138654295
"148",1,0,0.659666913677826
"149",1,0,0.703304394621677
"150",1,2.88025159278504e-12,0.532539463137559
"151",1,0,0.548539572603714
"152",1,3.13941616176816e-05,0.933024560834833
"153",1,0,0.361003549269304
"154",1,5.10950171062063e-11,0.479342519805684
"155",1,0,0.801080318375661
"156",1,0.00122418463405349,0.62015741445979
"157",1,0,0.661644634132581
"158",1,0,0.615766944704145
"159",1,8.39573461419718e-07,0.688733192207461
"160",1,0,0.678615539469013
"161",1,0,0.736485037513728
"162",1,0.00225001583173567,0.435111089962562
"163",1,6.00985358685246e-05,0.493945013670445
"164",1,0,0.494619852368765
"165",1,0.00257648560855006,0.423399312586953
"166",1,0,0.603679816287637
"167",1,0,0.631674998548597
"168",1,7.70604469124692e-10,0.56318562174356
"169",1,0.00229117590388239,0.591840752489824
"170",1,0,0.745509062588028
"171",1,0,0.59268512299745
"172",1,0,0.887230086637921
"173",1,0,0.87815538941134
"174",1,0.00313637656618349,0.901785520406944
"175",1,1.21476639858287e-08,0.351394126524262
"176",1,1.11022302462516e-16,0.551777311809126
"177",1,0,0.537376228823547
"178",1,0,0.54871740809417
"179",1,2.55351295663786e-15,0.380987956340072
"180",1,0.00167085495149677,0.883307663575443
"181",1,4.93394214373666e-12,0.464485282694318
"182",1,0,0.507460160021263
"183",1,0,0.650620642544324
"184",1,6.53535225936253e-10,0.568835820873154
"185",1,8.59134985375931e-12,0.680126107740769
"186",1,0,0.650831600263329
"187",1,0,0.482715844093001
"188",1,0,0.729594543047708
"189",1,0,0.488857314714819
"190",1,0,0.756470494204972
"191",1,0,0.658701237283939
"192",1,0,0.612991406335174
"193",1,0,0.675118966639965
"194",1,0,0.707095251932936
"195",1,0.538263814655239,0.498650307578271
"196",1,0,0.878700893910614
"197",1,0,0.780083835878205
"198",1,0.0147832671856825,0.76051563836168
"199",1,0,0.57706773601427
"200",1,0,0.562046063188075
"201",1,5.63882274207117e-13,0.82373235042337
"202",1,9.1203711249932e-12,0.606422006194313
"203",1,0,0.741775581097097
"204",1,2.47672993225478e-11,0.531280330046289
"205",1,0,0.620114705900379
"206",1,0,0.829035298458447
"207",1,0,0.719902754477602
"208",1,0,0.52568859590685
"209",1,0.000177539321236986,0.453987306696465
"210",1,0.124744708757541,0.813004083080948
"211",1,9.94209573879079e-05,0.330383665876366
"212",1,0,0.525450185400484
"213",1,0,0.401067613574188
"214",1,0,0.734539539532557
"215",1,0,0.578272459640788
"216",1,0,0.707175212675303
"217",1,0,0.545083274041559
"218",1,5.11812814352197e-14,0.61680393260686
"219",1,0,0.70157130676974
"220",1,0,0.628741690528434
"221",1,0,0.68145268160908
"222",1,0,0.618762387505176
"223",1,0,0.433386676852159
"224",1,1.8052226380405e-13,0.741355049522806
"225",1,0,0.736010518237027
"226",1,0,0.670579438097858
"227",1,1.28148292933838e-05,0.829365315202766
"228",1,0,0.388148398889111
"229",1,0,0.644814880756861
"230",1,9.66528257206889e-07,0.692063376261802
"231",1,0.24228070538969,0.699279944734296
"232",1,8.45631231705113e-10,0.810057801942237
"233",1,1.11022302462516e-16,0.609450942314421
"234",1,0,0.725071448204694
"235",1,0,0.699775437380544
"236",1,0.0305325677292848,0.684053468545965
"237",1,0,0.846182183619335
"238",1,0,0.728339670457585
"239",1,6.88338275267597e-15,0.819482598142095
"240",1,0,0.792389445295037
"241",1,0,0.418676014551109
"242",1,0,0.485696924272305
"243",1,0,0.74526761367227
"244",1,0.0437363006730795,0.684112906294043
"245",1,7.99360577730113e-15,0.353633079929612
"246",1,0,0.831754017420866
"247",1,4.82769824117213e-09,0.626678859016672
"248",1,0,0.463032839579272
"249",1,0.0372462608708276,0.434254758146105
"250",1,2.77555756156289e-15,0.503355629051348
"251",1,0,0.532318428266894
"252",1,0,0.684837186791585
"253",1,1.3354872763216e-12,0.800223849969768
"254",1,0,0.615625349142042
"255",1,0,0.488222949417666
"256",1,0.000112702428329947,0.837201346076459
"257",1,0,0.598163486402393
"258",1,0,0.640933767622028
"259",1,3.60955709766131e-12,0.514210700883587
"260",1,0,0.814766739404756
"261",1,0.102113665816874,0.604820519304268
"262",1,0,0.835178689980469
"263",1,0.000446201731429618,0.597027903038088
"264",1,0,0.354265346896102
"265",1,3.07531777821168e-14,0.666947765781135
"266",1,0,0.626018004320651
"267",1,0.0301295354194173,0.773326185842427
"268",1,0,0.90569892593624
"269",1,0,0.517910920888097
"270",1,0.000387525565809455,0.879521439222897
"271",1,0,0.441542941058657
"272",1,0,0.658039862536406
"273",1,2.74003042477489e-13,0.672372712431287
"274",1,0,0.388519575718214
"275",1,0,0.455448577877641
"276",1,0,0.670116206254589
"277",1,0,0.775825915841351
"278",1,0,0.589067058161344
"279",1,0,0.771522738411295
"280",1,3.82027742773516e-13,0.761141925945968
"281",1,6.8671103325979e-07,0.699952693821217
"282",1,6.28035290439755e-10,0.710481652543024
"283",1,0,0.516980728433886
"284",1,0,0.645349358427079
"285",1,0,0.775065408342393
"286",1,7.23105972595395e-05,0.441933940966192
"287",1,0.795986498093335,0.567701226969424
"288",1,0,0.781959953753421
"289",1,0,0.568247806899113
"290",1,0,0.562877007307535
"291",1,0,0.786583581165605
"292",1,0,0.733621507493137
"293",1,0,0.894071215013572
"294",1,0.0203200050622151,0.636775687979344
"295",1,0.152113049891009,0.891920698122083
"296",1,0,0.616032933818006
"297",1,1.11022302462516e-16,0.583506545446481
"298",1,1.80500280044793e-06,0.546755070733502
"299",1,0.011736451105414,0.701057601064456
"300",1,0,0.736188306187207
"301",1,0,0.655399637689627
"302",1,0,0.427873504332013
"303",1,0,0.849779289855663
"304",1,0.354580087741522,0.609923481436362
"305",1,0,0.629792185156451
"306",1,0,0.741577792923492
"307",1,0,0.746437278782853
"308",1,0,0.767434482879887
"309",1,1.21913655837247e-08,0.53407371284972
"310",1,2.99760216648792e-13,0.514715043451411
"311",1,3.33066907387547e-16,0.40388588319381
"312",1,0,0.2822277928173
"313",1,0.0218043330308453,0.468255748319259
"314",1,0,0.861810835498842
"315",1,8.896492796584e-05,0.557052933272844
"316",1,0.060392365193776,0.506804100751074
"317",1,0.0072979176756931,0.449575499297379
"318",1,0,0.883645571443116
"319",1,5.54177037592751e-10,0.54265454976741
"320",1,8.49490497722982e-07,0.402061396453497
"321",1,0.0044999317042892,0.675860490802097
"322",1,8.32544255757739e-10,0.764774348255992
"323",1,0,0.49831869338361
"324",1,0,0.818795621534417
"325",1,0.00424759587891232,0.746728150890109
"326",1,0.263435514259488,0.598718428157346
"327",1,0.000228944650498053,0.503721600306684
"328",1,0,0.784244862174577
"329",1,0,0.737407462144906
"330",1,4.77395900588817e-15,0.875958745844141
"331",1,0.00335937042095558,0.312303232572996
"332",1,0.632628544773291,0.522807388569181
"333",1,9.22040221951193e-13,0.736098845212297
"334",1,0,0.739870769640981
"335",1,0,0.753863591670401
"336",1,0,0.688768970741635
"337",1,0,0.552763215346392
"338",1,0.00187310600448864,0.849091727455699
"339",1,0,0.532673811024451
"340",1,3.02320390943578e-11,0.423272695346265
"341",1,7.9289796950377e-11,0.564587025601433
"342",1,0,0.838168447400161
"343",1,4.91257856616301e-06,0.603833254107093
"344",1,0,0.506885037242392
"345",1,0,0.580330103636336
"346",1,0,0.669839766488554
"347",1,0,0.642498775664485
"348",1,0,0.853666277658154
