"","kBET.expected","kBET.observed","kBET.signif"
"1",0.009,0.715,0
"2",0.013,0.715,0
"3",0.011,0.705,0
"4",0.012,0.709,0
"5",0.0106666666666667,0.707,0
"6",0.00933333333333333,0.695,0
"7",0.01,0.713,0
"8",0.0103333333333333,0.725,0
"9",0.0103333333333333,0.715,0
"10",0.00866666666666667,0.7,0
"11",0.01,0.73,0
"12",0.0106666666666667,0.72,0
"13",0.011,0.698,0
"14",0.00933333333333333,0.717,0
"15",0.0106666666666667,0.706,0
"16",0.011,0.698,0
"17",0.00933333333333333,0.703,0
"18",0.0103333333333333,0.712,0
"19",0.00933333333333333,0.708,0
"20",0.0113333333333333,0.707,0
"21",0.00966666666666667,0.707,0
"22",0.01,0.694,0
"23",0.0103333333333333,0.69,0
"24",0.0123333333333333,0.712,0
"25",0.00766666666666667,0.687,0
"26",0.00966666666666667,0.718,0
"27",0.01,0.711,0
"28",0.0106666666666667,0.723,0
"29",0.00866666666666667,0.724,0
"30",0.00866666666666667,0.714,0
"31",0.00766666666666667,0.723,0
"32",0.00966666666666667,0.699,0
"33",0.00866666666666667,0.707,0
"34",0.00966666666666667,0.705,0
"35",0.0106666666666667,0.716,0
"36",0.011,0.704,0
"37",0.00933333333333333,0.705,0
"38",0.00933333333333333,0.69,0
"39",0.00766666666666667,0.692,0
"40",0.0103333333333333,0.711,0
"41",0.0103333333333333,0.703,0
"42",0.007,0.711,0
"43",0.011,0.697,0
"44",0.0113333333333333,0.7,0
"45",0.0106666666666667,0.701,0
"46",0.00833333333333333,0.707,0
"47",0.00866666666666667,0.688,0
"48",0.007,0.701,0
"49",0.00933333333333333,0.705,0
"50",0.00933333333333333,0.713,0
