"","kBET.expected","kBET.observed","kBET.signif"
"1",0.00166666666666667,0.847,0
"2",0.00133333333333333,0.845,0
"3",0.002,0.842,0
"4",0.00166666666666667,0.863,0
"5",0.00166666666666667,0.837,0
"6",0.002,0.851,0
"7",0.00233333333333333,0.857,0
"8",0.002,0.842,0
"9",0.002,0.86,0
"10",0.00166666666666667,0.851,0
"11",0.00266666666666667,0.851,0
"12",0.002,0.861,0
"13",0.00166666666666667,0.83,0
"14",0.00133333333333333,0.849,0
"15",0.001,0.859,0
"16",0.00233333333333333,0.853,0
"17",0.00133333333333333,0.85,0
"18",0.00233333333333333,0.855,0
"19",0.00166666666666667,0.85,0
"20",0.00266666666666667,0.852,0
"21",0.00166666666666667,0.865,0
"22",0.00233333333333333,0.847,0
"23",0.00166666666666667,0.857,0
"24",0.00233333333333333,0.849,0
"25",0.00166666666666667,0.857,0
"26",0.00166666666666667,0.842,0
"27",0.002,0.85,0
"28",0.00266666666666667,0.853,0
"29",0.00133333333333333,0.843,0
"30",0.00233333333333333,0.857,0
"31",0.003,0.854,0
"32",0.002,0.857,0
"33",0.00266666666666667,0.854,0
"34",0.001,0.86,0
"35",0.00166666666666667,0.86,0
"36",0.002,0.851,0
"37",0.00166666666666667,0.848,0
"38",0.002,0.854,0
"39",0.00266666666666667,0.862,0
"40",0.002,0.862,0
"41",0.00333333333333333,0.843,0
"42",0.00233333333333333,0.854,0
"43",0.00166666666666667,0.84,0
"44",0.00166666666666667,0.857,0
"45",0.00166666666666667,0.86,0
"46",0.00166666666666667,0.842,0
"47",0.00266666666666667,0.861,0
"48",0.00133333333333333,0.839,0
"49",0.00133333333333333,0.857,0
"50",0.00233333333333333,0.852,0
