"","kBET.expected","kBET.observed","kBET.signif"
"mean",0.00471333333333333,0.99698,0
"2.5%",0.00333333333333333,0.995,0
"50%",0.00466666666666667,0.997,0
"97.5%",0.00685,0.999,0
