"","kBET.expected","kBET.observed","kBET.signif"
"1",0.0153333333333333,0.999,0
"2",0.0166666666666667,0.999,0
"3",0.0153333333333333,0.998,0
"4",0.0153333333333333,1,0
"5",0.017,0.998,0
"6",0.0166666666666667,0.999,0
"7",0.0173333333333333,1,0
"8",0.0143333333333333,0.998,0
"9",0.0156666666666667,1,0
"10",0.0193333333333333,0.998,0
"11",0.017,1,0
"12",0.0156666666666667,0.998,0
"13",0.016,0.999,0
"14",0.0166666666666667,0.998,0
"15",0.0146666666666667,0.998,0
"16",0.013,0.999,0
"17",0.016,0.999,0
"18",0.0146666666666667,0.999,0
"19",0.0163333333333333,0.999,0
"20",0.016,0.999,0
"21",0.014,0.999,0
"22",0.0176666666666667,0.999,0
"23",0.016,1,0
"24",0.013,0.999,0
"25",0.0153333333333333,0.998,0
"26",0.0166666666666667,1,0
"27",0.0163333333333333,1,0
"28",0.013,0.999,0
"29",0.0143333333333333,0.998,0
"30",0.0156666666666667,0.999,0
"31",0.0183333333333333,0.999,0
"32",0.0163333333333333,0.999,0
"33",0.017,0.999,0
"34",0.0166666666666667,0.999,0
"35",0.0143333333333333,0.999,0
"36",0.0166666666666667,0.999,0
"37",0.0163333333333333,0.999,0
"38",0.0153333333333333,0.999,0
"39",0.0176666666666667,0.999,0
"40",0.0156666666666667,1,0
"41",0.0173333333333333,0.998,0
"42",0.0166666666666667,0.999,0
"43",0.016,0.998,0
"44",0.0173333333333333,0.999,0
"45",0.0156666666666667,1,0
"46",0.016,0.999,0
"47",0.018,1,0
"48",0.017,1,0
"49",0.0196666666666667,0.999,0
"50",0.0136666666666667,0.998,0
