"","tested","kBET.pvalue.test","kBET.pvalue.null"
"1",1,7.18205275251904e-08,0.951977418515042
"2",1,0.137413054895916,0.384361451311258
"3",1,2.13845436110027e-05,0.402492389561775
"4",1,0.000429321578461317,0.32124500824978
"5",1,0.0273786484832519,0.549491567187824
"6",1,0.853273295899259,0.629586090519135
"7",1,0.00011952586932229,0.522005720947965
"8",1,3.41330075315227e-10,0.644716615597401
"9",1,3.14513279814355e-05,0.349685556553794
"10",1,0.681561370362466,0.521331027469689
"11",1,0.000934876906849458,0.323780572891625
"12",1,0.197968775362967,0.577486721765442
"13",1,0.306842649625741,0.621490701695934
"14",1,0.0130093786969327,0.673184842545087
"15",1,0.108428982531026,0.45378086989456
"16",1,1.38455413800642e-09,0.480591614519206
"17",1,0.00078192970673463,0.617755239911074
"18",1,0.0323751025766813,0.779606982573669
"19",1,0.576793118454822,0.673859033990691
"20",1,0.00119288470786305,0.679791960030866
"21",1,0.00124254377725996,0.630530292921632
"22",1,0.000139519074012329,0.3453060010583
"23",1,0.00147041244650381,0.520920829242488
"24",1,2.56253295616293e-06,0.70507801020189
"25",1,0.0036707301970953,0.825703869649484
"26",1,0.000265717124960041,0.526115252539964
"27",1,7.54357354360025e-10,0.712607885078556
"28",1,0.309101615326178,0.669105724379964
"29",1,4.13964280892021e-05,0.789709070885286
"30",1,2.81064638525397e-05,0.662544066523991
"31",1,0.000105875730821992,0.548892727883665
"32",1,0.00091429526007003,0.843323201171629
"33",1,0.0112094161837325,0.551695368228756
"34",1,0.288232457510177,0.673088775521846
"35",1,0.00316882759586079,0.945048196354086
"36",1,0.00152976580540554,0.608621503256715
"37",1,0.067985219055761,0.440184048258563
"38",1,1.78324466304502e-10,0.48519518911609
"39",1,0.0620308409017827,0.668991944465496
"40",1,0.0586860970509804,0.420885224842195
"41",1,0.28713007189103,0.39405035663145
"42",1,0.0604045337743022,0.592138625302343
"43",1,0.45516357652491,0.690338476672302
"44",1,0.121071935079347,0.362090564644663
"45",1,0.600093589439016,0.518768864962804
"46",1,0.635992715764421,0.409900922168938
"47",1,0.412214153394767,0.619096103201544
"48",1,0.188746177195262,0.661318656407918
"49",1,0.00699411994658616,0.717834624695567
"50",1,0.398762823097881,0.250340374503259
"51",1,0.195851911398072,0.220893570579393
"52",1,0.00705491961432936,0.798368513650791
"53",1,0.000207419495892869,0.498530817294642
"54",1,0.437434992948156,0.799802141876139
"55",1,4.4578881697177e-09,0.439281276577237
"56",1,0.119966933100288,0.520139674709059
"57",1,0.0770107449208056,0.527868900999435
"58",1,0.110127590929235,0.544769743584068
"59",1,4.71430687807306e-05,0.634239685728588
"60",1,0.00573786567171108,0.652303974091964
"61",1,0.552834105868426,0.516546001841424
"62",1,0.000138595558441756,0.601746561137576
"63",1,0.000398699561430793,0.928575720646796
"64",1,0.0585021461090576,0.219413369838349
"65",1,0.00838730906221441,0.439324640975838
"66",1,0.653940999240183,0.590273198240074
"67",1,0.00111699627025652,0.398017042716396
"68",1,0.0591853463980471,0.426238615487257
"69",1,1.07575984353847e-06,0.351898517376374
"70",1,3.43515228040658e-07,0.770972957220299
"71",1,0.00801418509157625,0.441301818607812
"72",1,0.0906073127026603,0.57226693832845
"73",1,6.59660770452319e-10,0.512712065354612
"74",1,0.000456836337688449,0.70184418713208
"75",1,0.0535479310085115,0.416026776451295
"76",1,0.038543532401988,0.755775116728677
"77",1,6.63933080665702e-05,0.56010730092168
"78",1,0.0919725180338309,0.660679085500333
"79",1,0.0112370471862183,0.737340084123713
"80",1,0.0216158373901091,0.331783736084297
"81",1,0.0854819942127076,0.501359155650374
"82",1,0.252008030337396,0.564518146360587
"83",1,0.0141655745681233,0.743833548428206
"84",1,0.126695040555292,0.617658024986378
"85",1,0.866427797037716,0.844356971976961
"86",1,0.0143825156123882,0.477101234781478
"87",1,0.00101310294594048,0.435720008768039
"88",1,0.000200897485309381,0.64702781100158
"89",1,0.293548306626294,0.552642757534489
"90",1,1.03226900571851e-06,0.551957780776756
"91",1,0.000233379649440257,0.741605697828801
"92",1,0.0240996100909611,0.739074258652872
"93",1,2.33783619596473e-06,0.541364164776674
"94",1,1.03249169458586e-05,0.484892217637651
"95",1,0.000253925552704093,0.695302616547845
"96",1,0.0106230045855932,0.617827043083157
"97",1,0.0303523268124188,0.56793380486148
"98",1,0.315745361224517,0.389788228463118
"99",1,0.293215097889694,0.801267108316306
"100",1,9.53904517844162e-05,0.704033533234511
"101",1,2.18095849047195e-07,0.912355599399758
"102",1,1.29177957219895e-08,0.317542463094654
"103",1,0.000126419500506514,0.588448153854225
"104",1,2.97163508689025e-07,0.655713956139651
"105",1,0.0470727937403573,0.674879263257913
"106",1,4.52601818645704e-06,0.71789566433085
"107",1,0.0339625072425106,0.548603814263418
"108",1,0.00586279676846169,0.407666758043914
"109",1,0.00033971541823985,0.518046637732586
"110",1,0.0416743293441434,0.711050618890235
"111",1,0.000410881447931888,0.893997798680837
"112",1,5.94885489111352e-05,0.743191689902087
"113",1,0.00354635162392514,0.794284006316033
"114",1,0.00665427685849418,0.864064972729668
"115",1,0.933354451730757,0.843795566218362
"116",1,0.333816252155479,0.503706085568208
"117",1,0.0212000520273163,0.568837143781387
"118",1,1.45306500165532e-09,0.670613746279351
"119",1,0.044495867784463,0.464933793268832
"120",1,0.000265109784815309,0.4095821219222
"121",1,0.247429340522501,0.592748995476489
"122",1,0.345608310026574,0.840280768767756
"123",1,0.00645984086920859,0.385698147688412
"124",1,0.0159640270584036,0.496052425986203
"125",1,0.0171550122429479,0.534912324359753
"126",1,1.35767486142413e-09,0.202659612478251
"127",1,0.264713162816444,0.655586660542897
"128",1,8.53310615900327e-06,0.653078260872242
"129",1,2.72029066294976e-06,0.74854369391946
"130",1,0.0805311579425688,0.559071701936851
"131",1,0.000182678744813036,0.810840407982013
"132",1,0.000110714644252607,0.485900693997074
"133",1,2.44138043115072e-13,0.776896751008586
"134",1,0.0540366610348706,0.829417846607464
"135",1,1.49716382454868e-05,0.736610165876282
"136",1,0.131694480067606,0.247264878840524
"137",1,0.00950924834203692,0.90339297127045
"138",1,0.00556881670304443,0.653565659745288
"139",1,0.0347298861492512,0.451160083738765
"140",1,0.0951167970443009,0.668985314963182
"141",1,2.84096079994356e-11,0.268360748819746
"142",1,0.0849766123737435,0.666405789654179
"143",1,0.36002608900189,0.574154032804649
"144",1,0.117307027457437,0.52038231858565
"145",1,3.88040045297133e-05,0.424196959480158
"146",1,0.244154169710778,0.418502786992652
"147",1,0.10469464916067,0.441299496402081
"148",1,0.147371512903771,0.492725330522702
"149",1,5.21912877333719e-05,0.875294320730842
"150",1,0.00243529942074017,0.503101925787542
"151",1,0.0018247323202959,0.744039418213807
"152",1,0.000681854900046464,0.91567456782277
"153",1,3.68364493373852e-05,0.732729906014498
"154",1,0.0693456495558069,0.75187255335814
"155",1,0.478401310240683,0.405080433886044
"156",1,5.9325581680536e-07,0.401404889937929
"157",1,0.0176973543381246,0.91181078453061
"158",1,0.365081803177025,0.809422311694267
"159",1,1.79083415139392e-05,0.366543719924452
"160",1,0.353821118586712,0.277700425716359
"161",1,0.241598667121229,0.784264556532351
"162",1,0.013874477655403,0.788036728032927
"163",1,0.0781915999702139,0.393372742996222
"164",1,0.335956804886371,0.32876281196096
"165",1,0.00165162876153124,0.679668912873429
"166",1,0.12798436542363,0.561730376691604
"167",1,0.0848607602805151,0.561300958304212
"168",1,0.329291421134654,0.838759645711647
"169",1,0.00347948591804104,0.551914457180136
"170",1,0.00576691389494211,0.291214146141547
"171",1,0.532244159869517,0.353110037404601
"172",1,0.312816683747178,0.331861177198657
"173",1,0.497274713769448,0.491559981438064
"174",1,1.800781745942e-13,0.470859810181455
"175",1,4.60467219909333e-10,0.67288050414891
"176",1,6.23685722863643e-05,0.569215007667543
"177",1,3.69434719371675e-07,0.771486299346453
"178",1,3.55950824371121e-11,0.533869817853992
"179",1,0.000114568714366881,0.579630382351469
"180",1,0.03147805631332,0.692310682586644
"181",1,0.000178311904687534,0.55888063236786
