"","kBET.expected","kBET.observed","kBET.signif"
"1",0.0283333333333333,0.464,0
"2",0.0316666666666667,0.46,0
"3",0.0303333333333333,0.468,0
"4",0.03,0.459,0
"5",0.0286666666666667,0.45,0
"6",0.0256666666666667,0.452,0
"7",0.0296666666666667,0.454,0
"8",0.0306666666666667,0.451,0
"9",0.032,0.471,0
"10",0.0303333333333333,0.474,0
"11",0.0316666666666667,0.469,0
"12",0.035,0.48,0
"13",0.033,0.469,0
"14",0.03,0.468,0
"15",0.031,0.48,0
"16",0.03,0.469,0
"17",0.0313333333333333,0.478,0
"18",0.0273333333333333,0.467,0
"19",0.0306666666666667,0.485,0
"20",0.0303333333333333,0.464,0
"21",0.029,0.456,0
"22",0.0336666666666667,0.469,0
"23",0.0266666666666667,0.45,0
"24",0.0306666666666667,0.436,0
"25",0.0313333333333333,0.469,0
"26",0.028,0.483,0
"27",0.0323333333333333,0.466,0
"28",0.0316666666666667,0.457,0
"29",0.032,0.469,0
"30",0.0283333333333333,0.469,0
"31",0.0296666666666667,0.466,0
"32",0.0303333333333333,0.472,0
"33",0.03,0.466,0
"34",0.0313333333333333,0.467,0
"35",0.0323333333333333,0.447,0
"36",0.033,0.469,0
"37",0.031,0.477,0
"38",0.034,0.45,0
"39",0.031,0.474,0
"40",0.0343333333333333,0.47,0
"41",0.0276666666666667,0.476,0
"42",0.033,0.453,0
"43",0.0336666666666667,0.479,0
"44",0.0293333333333333,0.447,0
"45",0.036,0.474,0
"46",0.0323333333333333,0.472,0
"47",0.0306666666666667,0.459,0
"48",0.025,0.461,0
"49",0.0303333333333333,0.467,0
"50",0.0333333333333333,0.466,0
