"","kBET.expected","kBET.observed","kBET.signif"
"mean",0.0268133333333333,0.87586,0
"2.5%",0.023075,0.862225,0
"50%",0.0263333333333333,0.875,0
"97.5%",0.0313333333333333,0.89355,0
