"","tested","kBET.pvalue.test","kBET.pvalue.null"
"1",1,0,0.567376951849704
"2",1,0,0.405355944000362
"3",1,0,0.706538464961545
"4",1,0,0.482108104272313
"5",1,0,0.64227183618724
"6",1,0,0.607076815675505
"7",1,0,0.241298293991432
"8",1,0,0.51394968262801
"9",1,0,0.717616492991164
"10",1,0,0.418686193022882
"11",1,0,0.770403073541623
"12",1,0,0.577413345494648
"13",1,0,0.619706505554827
"14",1,0,0.649154015644436
"15",1,0,0.697949949002922
"16",1,0,0.587640983553851
"17",1,0,0.365716732252309
"18",1,4.81281681175005e-13,0.41230372154549
"19",1,0,0.591824702871511
"20",1,0,0.59733415357639
"21",1,6.57218723887354e-12,0.602340111666159
"22",1,2.00198113642358e-09,0.783544926193908
"23",1,0,0.284130884795868
"24",1,0,0.678514536452946
"25",1,0,0.338976362056725
"26",1,0,0.475671041689363
"27",1,0,0.844598824667797
"28",1,0,0.736715359489872
"29",1,0,0.504754869901489
"30",1,0,0.693686297448502
"31",1,0,0.439891721850948
"32",1,0,0.791098177591148
"33",1,0,0.572348416178598
"34",1,0,0.523770223354359
"35",1,0,0.318615107741269
"36",1,0,0.643245155534527
"37",1,0,0.629507559053843
"38",1,0,0.41167959123422
"39",1,0,0.52147589899941
"40",1,0,0.531358940747262
"41",1,0,0.227677007265225
"42",1,0,0.561137763442879
"43",1,0,0.44099966045575
"44",1,0,0.553217444868952
"45",1,0,0.182800705598877
"46",1,4.74831063357328e-10,0.275104190585182
"47",1,0,0.384991211017277
"48",1,0,0.608956367309002
"49",1,0,0.680767236357265
"50",1,0,0.700604116868373
"51",1,0,0.808019877306363
"52",1,0,0.399677840034909
"53",1,0,0.777992233631218
"54",1,0,0.825435010727455
"55",1,0,0.525802441544295
"56",1,0,0.711530243192141
"57",1,0,0.200405308652775
"58",1,0,0.600874688424472
"59",1,0,0.444653628572041
"60",1,0,0.29456610603444
"61",1,2.22044604925031e-16,0.297279867833207
"62",1,0,0.440710938443198
"63",1,0,0.773250731974386
"64",1,0,0.515633648593887
"65",1,0,0.528261712102906
"66",1,0,0.294858164764903
"67",1,0,0.818948395090839
"68",1,0,0.698410891077313
"69",1,0,0.256703201778983
"70",1,0,0.575876512722873
"71",1,0,0.414560701299363
"72",1,0,0.616456149864596
"73",1,0,0.564581693084181
"74",1,0,0.762523315501412
"75",1,0,0.45165032467009
"76",1,0,0.810856640593176
"77",1,0,0.258001534087622
"78",1,0,0.350315478361673
"79",1,0,0.854149678383518
"80",1,0,0.420758812165633
"81",1,0,0.648896634515808
"82",1,0.000425458110052013,0.733959138327452
"83",1,0,0.673166944311871
"84",1,0,0.777288082255446
"85",1,0,0.656872100686136
"86",1,0,0.218482366839551
"87",1,0,0.864885162955599
"88",1,0,0.569158397905827
"89",1,0,0.381510927637505
"90",1,0,0.374954400736427
"91",1,0,0.288588586143467
"92",1,0,0.424131535860803
"93",1,0,0.481748595283667
"94",1,0,0.403868040006395
"95",1,0,0.221114454288758
"96",1,0,0.480670151250522
"97",1,0,0.160558966272978
"98",1,0,0.414040144420583
"99",1,0,0.332780425967286
"100",1,0,0.722339662415927
"101",1,0,0.726381024055524
"102",1,0,0.443437552829221
"103",1,0,0.659165898549831
"104",1,0,0.439687882175528
"105",1,0,0.460018514744195
"106",1,0,0.586491903210494
"107",1,0,0.522615791549359
"108",1,0,0.371572170988382
"109",1,0,0.728738961669687
"110",1,0,0.400133279856863
"111",1,0,0.329745854197372
"112",1,0,0.358173159973558
"113",1,0,0.706615049925143
"114",1,0,0.497861051110784
"115",1,0,0.573039753187267
"116",1,0,0.411021224914328
"117",1,0,0.283944042283227
"118",1,0,0.405488961156075
