"","kBET.expected","kBET.observed","kBET.signif"
"1",0.0193333333333333,0.538,0
"2",0.0193333333333333,0.531,0
"3",0.016,0.527,0
"4",0.0176666666666667,0.54,0
"5",0.019,0.525,0
"6",0.0203333333333333,0.54,0
"7",0.0186666666666667,0.541,0
"8",0.0206666666666667,0.531,0
"9",0.0206666666666667,0.539,0
"10",0.0176666666666667,0.541,0
"11",0.02,0.523,0
"12",0.022,0.53,0
"13",0.0176666666666667,0.528,0
"14",0.0186666666666667,0.555,0
"15",0.0176666666666667,0.533,0
"16",0.019,0.522,0
"17",0.0193333333333333,0.537,0
"18",0.019,0.536,0
"19",0.016,0.542,0
"20",0.0243333333333333,0.542,0
"21",0.0213333333333333,0.549,0
"22",0.0173333333333333,0.551,0
"23",0.021,0.514,0
"24",0.0193333333333333,0.551,0
"25",0.0183333333333333,0.539,0
"26",0.019,0.545,0
"27",0.022,0.529,0
"28",0.0196666666666667,0.543,0
"29",0.017,0.527,0
"30",0.0156666666666667,0.531,0
"31",0.0196666666666667,0.56,0
"32",0.0183333333333333,0.541,0
"33",0.0206666666666667,0.535,0
"34",0.0186666666666667,0.545,0
"35",0.02,0.53,0
"36",0.0183333333333333,0.543,0
"37",0.017,0.531,0
"38",0.0216666666666667,0.564,0
"39",0.0183333333333333,0.536,0
"40",0.019,0.535,0
"41",0.0186666666666667,0.536,0
"42",0.0166666666666667,0.547,0
"43",0.0206666666666667,0.525,0
"44",0.0186666666666667,0.527,0
"45",0.0183333333333333,0.542,0
"46",0.021,0.541,0
"47",0.019,0.527,0
"48",0.0206666666666667,0.542,0
"49",0.018,0.53,0
"50",0.0183333333333333,0.528,0
