"","kBET.expected","kBET.observed","kBET.signif"
"mean",0.0565933333333333,0.90458,0
"2.5%",0.0509666666666667,0.895225,0
"50%",0.0568333333333333,0.903,0
"97.5%",0.0611083333333333,0.918325,0
