"","kBET.expected","kBET.observed","kBET.signif"
"1",0.00466666666666667,0.998,0
"2",0.00466666666666667,0.999,0
"3",0.00466666666666667,0.995,0
"4",0.005,0.995,0
"5",0.004,0.999,0
"6",0.00466666666666667,0.998,0
"7",0.00533333333333333,0.996,0
"8",0.00633333333333333,0.995,0
"9",0.00466666666666667,0.997,0
"10",0.00366666666666667,0.997,0
"11",0.004,0.997,0
"12",0.00333333333333333,0.997,0
"13",0.00566666666666667,0.996,0
"14",0.00433333333333333,0.998,0
"15",0.00533333333333333,0.998,0
"16",0.00433333333333333,0.998,0
"17",0.005,0.995,0
"18",0.00266666666666667,0.998,0
"19",0.00533333333333333,0.997,0
"20",0.00466666666666667,0.997,0
"21",0.00466666666666667,0.997,0
"22",0.005,0.998,0
"23",0.007,0.997,0
"24",0.00566666666666667,0.998,0
"25",0.005,0.996,0
"26",0.00466666666666667,0.995,0
"27",0.00566666666666667,0.999,0
"28",0.004,0.998,0
"29",0.005,0.997,0
"30",0.00433333333333333,0.998,0
"31",0.00366666666666667,0.997,0
"32",0.00466666666666667,0.996,0
"33",0.00433333333333333,0.998,0
"34",0.00466666666666667,0.996,0
"35",0.00433333333333333,0.997,0
"36",0.005,0.995,0
"37",0.00466666666666667,0.997,0
"38",0.007,0.995,0
"39",0.00533333333333333,0.997,0
"40",0.00366666666666667,0.997,0
"41",0.005,0.997,0
"42",0.004,0.998,0
"43",0.006,0.996,0
"44",0.005,0.998,0
"45",0.005,0.995,0
"46",0.00366666666666667,0.998,0
"47",0.00333333333333333,0.997,0
"48",0.00433333333333333,0.998,0
"49",0.004,0.997,0
"50",0.00466666666666667,0.997,0
